utterance_idx,ut_len,Empathy,Talker,Negative_score,Neutral_score,Positivity_score,Happy,Fear,Sad,Bored,Angry,Excited,news,query,spam,marketing,feedback,complaint,suggestion,appreciation,IMPACT,EDUCATION,POLITICS,ENTERTAINMENT,TASTE,SPORTS,HEALTHY LIVING,GREEN,BUSINESS,WORLDPOST,TECH,SCIENCE,ARTS & CULTURE,CRIME,TRAVEL,RELIGION,context_encoded
3,30,2,1,0.105,0.333,0.562,0.235568531,0.0543935209,0.024713309,0.0336688417,0.1172787657,0.5343770317,0.016,0.032,0.376,0.019,0.558,0.018,0.068,0.914,0.4182491899,0.0,0.0,0.4508464038,0.0,0.0,0.0,0.0,0.0,0.0462721996,0.0,0.0,0.0,0.0,0.0,0.0,8
4,71,2,2,0.203,0.21,0.587,0.226505321,0.2218133959,0.1499669256,0.0913449442,0.1543322161,0.1560371972,0.037,0.176,0.269,0.037,0.481,0.132,0.254,0.613,0.0,0.0,0.004831275,0.9767889977,0.0,0.0,0.0,0.0,0.0042480184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
1,90,2,1,0.907,0.055,0.038,0.0216258678,0.137539363,0.2324375225,0.0627308708,0.4840760088,0.0615903672,0.054,0.048,0.184,0.005,0.709,0.919,0.015,0.066,0.2759582996,0.0,0.0,0.0924430192,0.0,0.5673959851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2,32,2,2,0.664,0.289,0.047,0.0791172086,0.1651447317,0.2015637123,0.1370829964,0.2641444823,0.1529468688,0.003,0.011,0.308,0.001,0.677,0.51,0.048,0.443,0.1887963414,0.0,0.0,0.4191048443,0.0,0.0,0.0,0.0,0.0,0.1323056072,0.0,0.0,0.0,0.0,0.0,0.0,2
3,32,2,1,0.848,0.138,0.014,0.0736814664,0.2680280435,0.1676800895,0.0720624897,0.3119149572,0.1066329537,0.012,0.019,0.255,0.002,0.713,0.752,0.112,0.136,0.0,0.0,0.0313540362,0.8558001518,0.0,0.0553662032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4,15,2,2,0.067,0.664,0.269,0.193862075,0.1895946952,0.0877718047,0.1887919011,0.1395122553,0.2004672687,0.003,0.015,0.686,0.003,0.293,0.0,0.0,0.0,0.1433564723,0.0,0.1252203137,0.5824962854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,125,4,1,0.907,0.075,0.018,0.0474294954,0.1100567137,0.3231678908,0.1310040438,0.3184386733,0.069903183,0.057,0.256,0.29,0.016,0.381,0.832,0.028,0.14,0.3559615314,0.0,0.0,0.0,0.0,0.5965231657,0.0135314455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2,61,4,2,0.107,0.752,0.141,0.1217701759,0.461529989,0.0968453577,0.1399460558,0.053962287,0.1259461346,0.011,0.559,0.275,0.02,0.135,0.0,0.0,0.0,0.0,0.0,0.0030923872,0.0316158198,0.0,0.9621287584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
3,47,4,1,0.385,0.31,0.305,0.1657386412,0.1348546596,0.1152112647,0.0740015597,0.2842107676,0.2259831071,0.251,0.105,0.172,0.135,0.337,0.305,0.097,0.598,0.0293372795,0.0,0.0,0.0807452574,0.0,0.8657794595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4,20,4,2,0.014,0.026,0.96,0.205776071,0.1789468117,0.1829731343,0.0346200623,0.2960430615,0.1016408592,0.018,0.189,0.163,0.145,0.484,0.0,0.0,1.0,0.291729331,0.0,0.1980184317,0.393863529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1,94,4,1,0.92,0.064,0.016,0.0497613716,0.2230271681,0.4128480346,0.0345884768,0.2123711493,0.0674037996,0.035,0.493,0.172,0.015,0.285,0.0,0.0,0.0,0.9125929475,0.0,0.0,0.0,0.0,0.0,0.0346139818,0.0,0.0,0.0133499382,0.0,0.0,0.0,0.0,0.0,0.0,10
2,67,4,2,0.486,0.504,0.009,0.028214909,0.501446584,0.2620441427,0.0382923874,0.1287900838,0.0412118931,0.002,0.749,0.209,0.001,0.04,0.0,0.0,0.0,0.0,0.0,0.0456101112,0.9081456065,0.0,0.0306653511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3,126,4,1,0.983,0.017,0.001,0.0103957649,0.1903189552,0.6797926976,0.0076084712,0.086013429,0.0258706821,0.032,0.146,0.084,0.002,0.735,0.926,0.033,0.042,0.8001227975,0.0,0.0396556854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916789025,0.0,0.0,10
4,87,4,2,0.957,0.04,0.003,0.0996182922,0.1092517652,0.4332659844,0.0474492788,0.2773140774,0.0331006021,0.004,0.09,0.065,0.003,0.837,0.858,0.035,0.107,0.157532528,0.0,0.0,0.0,0.0,0.0,0.6166901588,0.0,0.1218944117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
1,77,3,1,0.014,0.114,0.872,0.1410896328,0.1498028305,0.0077513842,0.0131861488,0.118883282,0.5692867218,0.125,0.012,0.178,0.551,0.134,0.0,0.0,0.0,0.3839529753,0.0,0.0,0.1899922937,0.0,0.0,0.0901703611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2,47,3,2,0.017,0.135,0.848,0.3289706609,0.3287585202,0.0345286641,0.0250468977,0.0495748558,0.2331204012,0.007,0.082,0.375,0.179,0.357,0.0,0.0,0.0,0.1489277929,0.0,0.0,0.6077393889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1254841685,0.0,0.0,0.0,14
3,37,3,1,0.047,0.248,0.705,0.4806288611,0.1170298661,0.021154529,0.0164177656,0.0852184366,0.2795505415,0.011,0.022,0.066,0.024,0.877,0.011,0.325,0.664,0.1628643423,0.0,0.0,0.4290316105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891924798,0.0,0.0,0.0,0.0,14
4,39,3,2,0.375,0.555,0.07,0.1691131327,0.2183334623,0.1373197341,0.1617295622,0.1217264356,0.1917776731,0.017,0.817,0.051,0.014,0.102,0.0,0.0,0.0,0.0,0.0,0.5186184645,0.2194206715,0.0,0.1243806332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1,60,4,1,0.798,0.163,0.039,0.014983523,0.1875730778,0.2025891293,0.1921125067,0.3221957627,0.0805460005,0.12,0.043,0.499,0.003,0.335,0.0,0.0,0.0,0.1629132479,0.0,0.0982005969,0.5888710618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,81,4,2,0.817,0.174,0.009,0.0226091462,0.3241390599,0.228871362,0.1339466445,0.1989672472,0.0914665402,0.067,0.481,0.185,0.003,0.264,0.0,0.0,0.0,0.0,0.0,0.8993867636,0.0600725189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128067462,0.0,0.0,1
3,109,4,1,0.822,0.15,0.029,0.078334996,0.3101499352,0.3127657159,0.048169104,0.1643425248,0.086237724,0.083,0.205,0.14,0.022,0.551,0.724,0.104,0.172,0.2883797586,0.0,0.6319982409,0.0356208906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,104,4,2,0.944,0.052,0.004,0.0106206635,0.473644655,0.3638128469,0.0233118719,0.1143223466,0.0142876161,0.012,0.047,0.269,0.002,0.67,0.932,0.012,0.057,0.186002776,0.0,0.1982367039,0.1262103915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,151,3,1,0.843,0.107,0.05,0.0837823561,0.1414594166,0.6367890295,0.0081044541,0.0955556624,0.0343090812,0.015,0.201,0.11,0.004,0.67,0.522,0.038,0.44,0.0067681097,0.0,0.0,0.0,0.0,0.0,0.0074922405,0.9809380174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2,33,3,2,0.007,0.045,0.948,0.6098771545,0.0969002715,0.1011546491,0.0,0.022506099,0.1695618259,0.002,0.007,0.386,0.007,0.598,0.001,0.005,0.994,0.2505425215,0.0,0.1546297371,0.3263579011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
3,89,3,1,0.9,0.051,0.049,0.0800553445,0.3299049338,0.3835439681,0.056583868,0.0872145213,0.0626973643,0.032,0.44,0.161,0.004,0.364,0.0,0.0,0.0,0.0728695542,0.0,0.0,0.3386073709,0.0,0.0,0.5054038167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
4,26,3,2,0.103,0.805,0.092,0.2602685845,0.1326303316,0.4364245151,0.0210264664,0.0376227702,0.1120273323,0.001,0.035,0.229,0.001,0.733,0.01,0.071,0.919,0.4088465869,0.0,0.3764151633,0.1251963228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
1,52,3,1,0.616,0.346,0.038,0.0749035037,0.2351161808,0.1271452945,0.1461770842,0.3629363846,0.0537215522,0.004,0.024,0.531,0.0,0.441,0.0,0.0,0.0,0.9875769615,0.0051295487,0.0020829001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2,4,3,2,0.527,0.469,0.004,0.0135241018,0.1879025188,0.5490728688,0.0707195397,0.1516647309,0.02711624,0.0,0.996,0.003,0.0,0.0,0.0,0.0,0.0,0.2008146793,0.0,0.14202483,0.2752373815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
3,45,3,1,0.65,0.289,0.061,0.3421727177,0.0426779383,0.0536732635,0.0594078005,0.3812892711,0.120779009,0.009,0.075,0.102,0.023,0.791,0.431,0.191,0.379,0.3788858354,0.0,0.1330165565,0.3782390356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
4,36,3,2,0.648,0.239,0.113,0.1794367019,0.186847213,0.1190715102,0.0917111857,0.3107273195,0.1122060697,0.007,0.059,0.262,0.015,0.657,0.216,0.023,0.761,0.0459457822,0.0,0.0,0.8895532489,0.0,0.0543866903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
1,26,4,1,0.037,0.239,0.724,0.3440041429,0.2909503621,0.0292822867,0.0113089558,0.0327456712,0.2917085813,0.005,0.167,0.16,0.187,0.481,0.051,0.12,0.829,0.8469052315,0.0,0.0502275042,0.044322405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2,25,4,2,0.166,0.798,0.036,0.1076279571,0.4379872939,0.1579106037,0.0959754431,0.064335338,0.1361633642,0.0,0.979,0.017,0.0,0.004,0.0,0.0,0.0,0.290545553,0.0,0.6521402001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240524411,14
3,87,4,1,0.13,0.169,0.701,0.0653934237,0.0498903501,0.003981912,0.0,0.5942626731,0.2864716412,0.188,0.016,0.378,0.132,0.286,0.0,0.0,0.0,0.1136799082,0.0,0.0343713425,0.7473165393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4,34,4,2,0.004,0.058,0.938,0.4251203231,0.1572742779,0.0263779205,0.0183019199,0.053113864,0.3198116946,0.004,0.012,0.515,0.176,0.292,0.0,0.0,0.0,0.0,0.0,0.2618863583,0.1636139452,0.280720681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
5,31,4,1,0.23,0.418,0.352,0.3215633276,0.3228865854,0.0454278676,0.0374900409,0.0661311354,0.2065010432,0.003,0.181,0.104,0.027,0.685,0.041,0.084,0.874,0.8602211475,0.0,0.0285973847,0.0631983951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1,104,4,1,0.854,0.127,0.02,0.023619259,0.2667365047,0.452599235,0.0330477231,0.1653367212,0.058660557,0.007,0.197,0.217,0.002,0.577,0.796,0.024,0.181,0.7418600917,0.0,0.0,0.0498274267,0.0,0.0,0.0,0.0819819719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2,68,4,2,0.253,0.618,0.13,0.2204352247,0.1632310367,0.4295953271,0.0253099603,0.0568652804,0.1045631709,0.002,0.063,0.275,0.005,0.655,0.145,0.418,0.437,0.4124478996,0.0,0.2283045948,0.1633839756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
3,85,4,1,0.068,0.44,0.492,0.439098644,0.1713042398,0.1884319855,0.0188776001,0.0685824153,0.1137051153,0.002,0.026,0.546,0.005,0.422,0.0,0.0,0.0,0.4238080084,0.0,0.2238300145,0.1653795838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
4,96,4,2,0.343,0.55,0.107,0.1714419534,0.1958730966,0.3295040583,0.047571743,0.1489627682,0.1066463805,0.072,0.454,0.122,0.028,0.324,0.0,0.0,0.0,0.1347503513,0.0,0.0,0.0,0.0,0.0,0.0,0.5308996439,0.0,0.0,0.0,0.0,0.0,0.0,0.1900367737,0.0,11
5,69,4,1,0.072,0.611,0.317,0.2532538996,0.2246732139,0.1571454748,0.068351296,0.0730121369,0.2235639788,0.005,0.082,0.237,0.031,0.645,0.05,0.586,0.364,0.0898727551,0.0,0.3287944198,0.3737409413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1,102,4,1,0.914,0.08,0.006,0.0146603548,0.3220267107,0.5784366387,0.0046922674,0.0689416141,0.0112424144,0.004,0.553,0.101,0.001,0.341,0.0,0.0,0.0,0.8044230342,0.0,0.0,0.1157378331,0.0,0.0,0.0489218459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,111,4,2,0.082,0.361,0.557,0.4784535986,0.2020999937,0.092567894,0.0120643316,0.0502481301,0.164566052,0.009,0.078,0.204,0.022,0.688,0.03,0.103,0.868,0.932392776,0.0,0.0,0.0161303636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167534929,0
3,27,4,1,0.086,0.24,0.675,0.4075145115,0.1101763041,0.0931621573,0.0268352962,0.2881669221,0.0741448089,0.002,0.053,0.282,0.007,0.655,0.004,0.009,0.987,0.0684672445,0.0,0.137156412,0.7043809295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,139,4,2,0.146,0.61,0.244,0.6912294118,0.0237955996,0.0283801412,0.0167338907,0.0279879105,0.2118730462,0.016,0.015,0.288,0.025,0.656,0.085,0.298,0.617,0.6805849075,0.0,0.0,0.2091483176,0.0,0.0,0.0676697344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,81,4,1,0.031,0.227,0.743,0.2893210039,0.1842153488,0.0642598448,0.0201122248,0.0879288303,0.3541627473,0.153,0.011,0.278,0.072,0.486,0.012,0.092,0.896,0.4109735191,0.0,0.0,0.1712523103,0.0,0.0,0.1515495479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2,65,4,2,0.711,0.121,0.169,0.1432637448,0.2146951712,0.2795868623,0.0403310216,0.1678092217,0.1543139783,0.023,0.017,0.282,0.032,0.646,0.037,0.018,0.946,0.0416093022,0.0,0.0603452921,0.7982977033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
3,69,4,1,0.889,0.091,0.02,0.0614169427,0.2228713321,0.3716032382,0.0187440875,0.2715084966,0.053855903,0.018,0.38,0.144,0.002,0.456,0.853,0.027,0.119,0.3528478742,0.0,0.0,0.3814864457,0.0,0.0,0.1454901248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
4,45,4,2,0.141,0.367,0.492,0.2157832753,0.1421226536,0.0474225325,0.1153772184,0.141292264,0.3380020562,0.155,0.075,0.224,0.204,0.341,0.129,0.387,0.484,0.2426968664,0.0,0.4891344011,0.0,0.0,0.0,0.1014933735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1,113,5,1,0.353,0.341,0.306,0.2358113398,0.336854644,0.0699513573,0.022374426,0.0469464483,0.2880617846,0.023,0.041,0.362,0.055,0.519,0.048,0.073,0.879,0.5909758806,0.0,0.0,0.2166016251,0.0,0.1058617607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2,121,5,2,0.12,0.238,0.642,0.390779768,0.170774192,0.0469487534,0.1430188494,0.0458003889,0.2026780482,0.006,0.055,0.326,0.079,0.534,0.038,0.094,0.869,0.2208718956,0.0,0.0,0.299744606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122454457,0.0,0.0,0.0,14
3,154,5,1,0.794,0.166,0.04,0.1214496284,0.1771955266,0.1621757072,0.4096906036,0.0594873066,0.0700012276,0.004,0.079,0.398,0.007,0.512,0.606,0.019,0.375,0.9149336815,0.0,0.0,0.0291571002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174196828,0.0,0.0,0.0,14
4,58,5,2,0.281,0.513,0.206,0.1681309733,0.1909203867,0.2380379397,0.1251422971,0.2189161047,0.0588522985,0.003,0.07,0.279,0.026,0.623,0.112,0.12,0.769,0.0272701196,0.0,0.0325253047,0.8854637146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
5,152,5,1,0.865,0.097,0.038,0.0406931815,0.3733517883,0.3002801215,0.0540522081,0.1623232705,0.0692994301,0.025,0.298,0.065,0.038,0.574,0.722,0.085,0.193,0.4834213555,0.0,0.0,0.2312554717,0.0913319439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1,55,3,1,0.005,0.076,0.919,0.4321645575,0.0940146027,0.0117946506,0.0202486706,0.038779575,0.4029979436,0.005,0.012,0.26,0.159,0.563,0.002,0.011,0.987,0.844440639,0.0,0.0,0.0134875858,0.0,0.0,0.1264886409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2,30,3,2,0.056,0.275,0.668,0.2235394605,0.3837431675,0.1872210172,0.0514571022,0.0398194104,0.1142198421,0.001,0.439,0.18,0.015,0.366,0.0,0.0,0.0,0.9241362214,0.0,0.0,0.0369730256,0.0,0.0,0.0124902558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
3,64,3,1,0.011,0.052,0.937,0.3803025386,0.2565214653,0.0158450431,0.0049518761,0.0149985341,0.3273805427,0.008,0.006,0.058,0.048,0.88,0.001,0.005,0.994,0.3319081366,0.0,0.0,0.0702368096,0.0,0.0,0.5597234368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
4,17,3,2,0.01,0.116,0.874,0.3029580906,0.1469143063,0.0335203481,0.0495729963,0.060985756,0.4060485028,0.002,0.003,0.569,0.171,0.254,0.0,0.0,0.0,0.1078476831,0.0,0.0912090093,0.7055164576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
1,43,4,1,0.023,0.37,0.607,0.3751448694,0.3081958842,0.0310362819,0.0,0.0145607332,0.2710622313,0.007,0.25,0.186,0.189,0.368,0.022,0.517,0.462,0.712729156,0.0,0.0,0.0679685324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485598519,0.0,14
2,37,4,2,0.055,0.398,0.547,0.2289915576,0.4068574792,0.1343930639,0.0627683663,0.0912561887,0.0757333443,0.0,0.943,0.04,0.004,0.012,0.0,0.0,0.0,0.1778701842,0.0,0.104517512,0.6048513055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
3,45,4,1,0.247,0.544,0.209,0.1913371621,0.2884220532,0.1443408587,0.0571927752,0.0785669355,0.2401402152,0.012,0.03,0.661,0.013,0.284,0.0,0.0,0.0,0.0932948068,0.0,0.1052544266,0.6673380136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4,96,4,2,0.05,0.191,0.759,0.4195584062,0.0500781501,0.0562174001,0.018672475,0.0272334259,0.4282401426,0.019,0.017,0.389,0.018,0.556,0.005,0.016,0.979,0.0,0.0,0.0,0.9274616838,0.0,0.0,0.020355355,0.0,0.0,0.0,0.0,0.0182702057,0.0,0.0,0.0,0.0,14
5,83,4,1,0.182,0.368,0.45,0.3122800777,0.3317650651,0.1263933641,0.0301917542,0.0763327971,0.1230369418,0.004,0.112,0.237,0.006,0.642,0.006,0.004,0.99,0.3323631585,0.0,0.0,0.2631545663,0.0,0.0,0.1105648056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
6,112,4,2,0.305,0.239,0.456,0.2994191829,0.1052696981,0.0586416675,0.0950002861,0.093256271,0.3484128944,0.04,0.005,0.114,0.061,0.78,0.074,0.208,0.718,0.0137803396,0.0,0.0,0.015548463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568184018,0.0,14
7,36,4,1,0.629,0.272,0.1,0.104244052,0.2619181176,0.2983837811,0.0836800638,0.1247770756,0.1269969099,0.001,0.05,0.206,0.003,0.74,0.386,0.095,0.52,0.1568976492,0.0,0.0,0.7536916137,0.0,0.0,0.0323809832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
8,49,4,2,0.025,0.189,0.787,0.484700255,0.1163506293,0.03271192,0.0406830591,0.124512518,0.2010416187,0.005,0.058,0.329,0.057,0.552,0.019,0.143,0.838,0.1015501618,0.0,0.0,0.2303530574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061917305,0.0,14
1,100,3,1,0.941,0.045,0.014,0.0039551369,0.0844248469,0.7425591202,0.0038075518,0.1618196666,0.0034336776,0.001,0.375,0.478,0.0,0.146,0.0,0.0,0.0,0.985558629,0.0,0.0033642063,0.0,0.0,0.0,0.0080401525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2,34,3,2,0.135,0.835,0.03,0.0538069863,0.3337725105,0.2641141403,0.1877722675,0.086099627,0.0744344684,0.001,0.636,0.275,0.001,0.088,0.0,0.0,0.0,0.2153028697,0.0,0.717543304,0.0272480566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
3,61,3,1,0.996,0.004,0.0,0.0026629615,0.1162548619,0.5830929996,0.0130837851,0.2802417099,0.004663682,0.002,0.258,0.254,0.004,0.482,0.99,0.002,0.009,0.6192396879,0.0,0.1337499171,0.1279179901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
4,20,3,2,0.862,0.114,0.024,0.0816249648,0.1887937325,0.3968657266,0.0,0.2287451553,0.1039704208,0.248,0.047,0.36,0.064,0.281,0.0,0.0,0.0,0.0459379591,0.0,0.124540329,0.7342976332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1,66,4,1,0.982,0.017,0.001,0.0068244667,0.4929989333,0.3807968179,0.0096775826,0.0671314437,0.0425707558,0.003,0.072,0.186,0.0,0.739,0.98,0.004,0.016,0.0,0.0,0.1594119519,0.3113025129,0.0,0.0,0.3033751845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,43,4,2,0.283,0.693,0.024,0.0925422494,0.2069243065,0.1975551595,0.0732500337,0.3017096103,0.1280186406,0.001,0.602,0.244,0.001,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.3049435019,0.3146894574,0.0,0.0,0.0,0.0,0.0,0.0,0.1699817479,0.0,0.0,0.0,0.0,0
3,50,4,1,0.254,0.611,0.135,0.1283701074,0.2785375653,0.2541860686,0.1191777307,0.1046738179,0.11505471,0.003,0.037,0.532,0.003,0.424,0.0,0.0,0.0,0.290365845,0.0,0.0,0.14678514,0.0,0.0,0.0,0.1852679551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,48,4,2,0.377,0.349,0.274,0.3118568488,0.1545198366,0.1105142579,0.0831289182,0.1202916146,0.2196885239,0.039,0.135,0.203,0.11,0.513,0.132,0.338,0.53,0.5300625563,0.0,0.1434158236,0.0,0.0,0.0,0.1536843777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,53,3,1,0.964,0.03,0.006,0.0094420025,0.081742654,0.2078174183,0.0091478409,0.6742882955,0.0175617887,0.015,0.411,0.174,0.004,0.396,0.0,0.0,0.0,0.4037370682,0.0,0.0,0.0576959997,0.0,0.0,0.3797094822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2,23,3,2,0.436,0.55,0.014,0.0526055929,0.3870674681,0.2242803911,0.1406985654,0.118316691,0.0770312916,0.002,0.175,0.737,0.0,0.086,0.0,0.0,0.0,0.0744574219,0.0,0.2505603433,0.5432264209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
3,36,3,1,0.96,0.036,0.004,0.0676598331,0.2113970165,0.3091899228,0.0236647699,0.32565028,0.0624381778,0.012,0.23,0.117,0.004,0.637,0.683,0.026,0.291,0.2536279857,0.0,0.462300092,0.0,0.0,0.0816838369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
4,48,3,2,0.817,0.172,0.01,0.051748368,0.1899766041,0.7042013986,0.0075858139,0.0283319822,0.0181558331,0.002,0.095,0.177,0.002,0.724,0.296,0.043,0.661,0.0712390691,0.0,0.1103703305,0.7261782289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
1,88,4,1,0.057,0.247,0.696,0.3186438542,0.1405097477,0.0790144361,0.0365054112,0.1785536096,0.2467729413,0.282,0.023,0.115,0.166,0.415,0.072,0.166,0.762,0.1344170123,0.0,0.0,0.6341665387,0.0,0.0562832765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2,26,4,2,0.088,0.691,0.22,0.1035592062,0.4814582157,0.1448580454,0.0686514389,0.0908427175,0.1106303764,0.005,0.44,0.468,0.007,0.08,0.0,0.0,0.0,0.0996340439,0.0,0.0,0.614682138,0.0,0.1901126206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
3,80,4,1,0.027,0.137,0.835,0.2887615146,0.1511387809,0.1271892125,0.0635709503,0.0921592841,0.2771802575,0.047,0.005,0.196,0.138,0.614,0.011,0.029,0.959,0.330247134,0.0,0.4604846835,0.0,0.0,0.1227400973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
4,79,4,2,0.155,0.222,0.623,0.3515874222,0.1426663585,0.0984414211,0.0279393011,0.1426249408,0.2367405562,0.094,0.038,0.214,0.058,0.595,0.022,0.08,0.897,0.0643430352,0.0,0.0,0.7521112561,0.0,0.0719690323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1,95,5,1,0.903,0.082,0.015,0.011958114,0.3206976237,0.5383373897,0.0050250269,0.1180017792,0.0059800664,0.001,0.251,0.057,0.001,0.69,0.82,0.05,0.13,0.4053055346,0.1795406938,0.0,0.0,0.0,0.0,0.0,0.0,0.1747938395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
